id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price
35899871,maison,49.43754829,4.036225036,evergnicourt,2190,140,,528,170,D,35,D,,6,5,1,1,0,6,0,0,0,0,0,0,0,245000
35899873,appartement,43.9469208,4.825231994,avignon,84000,85,2,,153,D,6,B,Est,4,3,1,1,0,10,0,1,0,0,1,0,0,170000
35899875,appartement,48.84566988,2.593865158,champs-sur-marne,77420,71,1,,319,E,18,C,Sud,3,2,1,1,1,12,0,1,0,0,0,0,0,258000
35899877,maison,47.19308126,1.468889813,villentrois,36600,101,,1456,146,C,34,D,,5,3,1,0,0,9,0,0,0,0,0,0,0,147000
35899883,maison,47.80642249,7.115452089,thann,68800,109,,,,,,,,5,3,1,0,0,7,0,0,1,0,0,0,0,91000
35899885,maison,49.24435641,4.21638793,beine-nauroy,51490,141,,893,136,C,40,E,,6,3,1,0,0,8,0,0,0,0,0,0,0,370000
35899887,maison,46.61546634,-0.422000736,secondigny,79130,100,,2731,173,D,52,E,,4,1,1,0,0,10,0,0,0,0,0,0,0,78500
35899889,appartement,48.8912444,2.300021249,clichy,92110,80,1,,81,B,19,C,,4,3,1,0,0,10,0,0,0,0,0,0,0,650000
35899891,maison,49.07736096,-0.397217703,clinchamps-sur-orne,14320,170,,2360,187,D,56,F,,7,4,1,1,0,1,1,1,1,0,0,0,0,320000
35899893,maison,47.07546362,-0.883059475,cholet,49300,115,,600,186,D,43,E,,7,4,1,1,0,6,0,1,0,0,0,0,0,209400
35899895,maison,44.77375641,-0.572430108,villenave-d'ornon,33140,235,,1432,186,D,10,B,,6,5,1,1,0,14,0,0,0,0,0,0,0,759000
35899899,appartement,48.84604175,2.308293783,paris-15eme,75015,83,2,,284,E,14,C,,4,3,,0,0,11,0,0,0,0,0,0,0,830000
35899907,appartement,44.83381225,-0.575727532,bordeaux,33000,68,4,,266,E,62,F,,4,3,1,0,0,13,0,0,0,0,0,0,0,285000
35899909,divers,49.97928916,4.694827805,fumay,8170,250,,179,217,D,50,E,,,,,0,0,8,0,0,0,0,0,0,0,129000
35899913,maison,47.81666231,2.401243573,les-bordes,45460,90,,831,328,E,75,F,,5,2,1,1,0,11,0,1,1,0,0,0,0,155000
35899915,appartement,43.53871225,6.468996456,draguignan,83300,37,1,,373,F,12,C,,2,1,1,0,0,8,0,0,0,0,0,0,0,59000
35899917,maison,46.7339601,5.333086376,frangy-en-bresse,71330,327,,7683,,,,,,9,5,1,0,0,14,0,1,1,0,0,0,0,300000
35899919,maison,47.09662529,4.665175945,bligny-sur-ouche,21360,150,,674,279,E,5,A,,6,3,1,0,0,9,0,0,0,0,0,0,0,211000
35899921,maison,43.40242528,6.040917207,la-celle,83170,161,,1063,138,C,5,A,,6,4,1,0,0,9,0,1,0,0,0,0,0,496000
35899927,divers,43.41795021,6.769093614,saint-raphael,83700,48,,,,,,,,3,2,,0,0,1,0,0,0,0,0,0,0,180000
35899931,appartement,45.83429975,1.259646946,limoges,87000,200,3,,98,C,20,C,,9,7,1,0,0,9,0,0,0,0,0,0,0,249000
35899937,divers,48.68766018,-3.979544387,saint-pol-de-leon,29250,66,,96,,,,,,2,1,,0,0,7,0,0,0,0,0,0,0,99000
35899945,terrain à bâtir,46.39062357,-1.397228357,angles,85750,548,,548,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,59800
35899947,appartement,43.69583813,7.256796775,nice,6300,62,7,,129,C,30,D,,3,2,1,1,1,8,1,0,1,0,0,0,0,99000
35899955,appartement,43.43128957,6.727546986,frejus,83600,47,,,42,A,2,A,,2,1,1,1,0,6,0,1,0,0,0,0,0,209000
35899957,divers,49.77062647,4.717149903,charleville-mezieres,8000,212,,,,,,,,4,3,,1,0,6,0,0,0,0,0,0,0,169600
35899961,maison,43.30256752,6.217049381,pignans,83790,130,,2815,326,E,16,C,,4,2,1,0,0,6,0,1,1,0,0,0,0,398000
35899963,maison,44.77409265,-0.557524569,villenave-d'ornon,33140,150,,872,187,D,11,C,,5,4,1,1,0,8,0,1,0,0,0,0,0,489000
35899973,terrain à bâtir,44.84207838,0.90934181,le-buisson-de-cadouin,24480,3186,,3186,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,25000
35899975,maison,46.71778764,-1.319647637,la-ferriere,85280,90,,660,184,D,5,A,,4,3,1,0,0,6,0,1,0,0,0,0,0,225000
35899977,maison,49.72148148,1.099671082,auffay,76720,120,,100,241,E,38,E,,4,3,,0,0,4,0,0,0,0,0,0,0,235500
35899979,maison,46.48581893,0.440401876,nieuil-l'espoir,86340,152,,1975,183,D,8,B,,7,4,1,0,0,11,0,0,0,0,0,0,0,240000
35899983,maison,49.38738048,1.212455047,boos,76520,170,,455,142,C,25,D,,6,3,,0,0,6,0,0,0,0,0,0,0,315000
35899991,appartement,44.90176759,6.598617046,saint-chaffrey,5330,31,,,434,F,11,C,,2,1,,0,0,5,0,0,0,0,0,0,0,160000
35899993,maison,48.74943143,6.203890422,lay-saint-christophe,54690,120,,3700,284,E,7,B,,5,2,1,0,0,7,0,1,1,0,0,0,0,260000
35899995,maison,42.82498366,2.493103652,saint-paul-de-fenouillet,66220,160,,139,271,E,13,C,,7,4,1,1,0,9,0,0,0,0,1,0,0,180000
35899997,maison,45.88416763,-0.68554561,saint-savinien,17350,100,,2874,,,,,,5,3,1,0,1,6,0,1,0,0,0,0,0,125000
35899999,divers,45.59533666,6.252681427,gresy-sur-isere,73460,300,,700,,,,,,,,,0,0,11,0,0,0,0,0,0,0,215000
35900001,maison,44.39978275,6.324170428,montclar,4140,112,,1568,353,F,5,A,,5,3,1,1,0,12,0,0,0,0,0,0,0,183750
35900003,maison,49.01557998,1.977563534,vaux-sur-seine,78740,67,,90,364,F,85,G,,4,3,1,0,0,7,0,0,0,0,0,0,0,238000
35900005,appartement,43.43679131,6.631603295,les-issambres,83380,32,,,216,D,27,D,,2,1,1,1,0,6,0,1,0,0,1,0,0,190000
35900007,maison,43.9472636,4.817802544,avignon,84000,112,,,133,C,4,A,,5,3,1,0,0,9,1,0,1,0,1,0,0,349000
35900015,maison,46.60141385,1.51119489,saint-marcel,36200,187,,1328,409,F,11,C,,7,3,1,0,0,8,0,0,0,0,0,0,0,189000
35900017,maison,43.56249819,6.232772102,salernes,83690,100,,808,100,C,3,A,Sud,5,4,1,0,0,9,0,0,0,0,0,0,0,304000
35900019,terrain à bâtir,48.20024316,2.648539469,bougligny,77570,1809,,1809,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,51000
35900255,appartement,47.86196322,-3.909741689,concarneau,29900,60,1,,,,,,Sud-Ouest,2,1,1,0,0,7,0,0,0,0,0,0,0,231000
35900257,appartement,47.99979471,-4.097132121,quimper,29000,191,,,229,D,15,C,Sud-Est,9,6,1,1,0,20,0,1,0,0,0,0,0,696500
35900261,maison,47.87161649,-3.91355972,concarneau,29900,60,,,,,,,Sud-Ouest,2,1,1,0,0,7,0,0,0,0,0,0,0,231000
35900483,appartement,48.86707451,2.275856431,paris-16eme,75016,190,1,,169,D,39,E,,6,4,1,0,0,18,0,0,1,0,0,0,0,1995000
35900485,viager,43.31582394,3.480430259,agde,34300,141,,613,89,B,7,B,,4,3,,1,0,12,0,0,0,0,1,0,0,238925
35900487,viager,48.84506136,2.294155483,paris-15eme,75015,34,,,,,,,,2,1,,0,0,11,0,0,1,0,0,0,0,159408
35900717,appartement,49.89502596,2.297591828,amiens,80000,25,,,224,D,52,E,,2,1,1,0,0,4,0,0,0,0,0,0,0,74000
35900719,appartement,48.89379694,2.345941323,paris-18eme,75018,36,2,,,,,,,2,1,1,0,0,6,0,0,0,0,0,0,0,399000
35900723,appartement,48.84922092,2.221118612,saint-cloud,92210,13486,1,,,,,,,6,3,,0,1,16,1,0,1,0,0,0,0,998000
35900725,appartement,48.92361381,2.275551746,asnieres-sur-seine,92600,21,5,,,,,,,1,,1,0,0,5,0,0,1,0,0,0,0,149000
35900729,appartement,48.8523951,2.427867087,vincennes,94300,101,3,,272,E,63,F,,6,4,1,0,0,7,1,0,1,0,0,0,0,1050000
35900739,appartement,48.89671351,2.150558349,chatou,78400,5881,1,,329,E,96,G,,3,2,1,1,0,8,1,0,1,0,0,0,0,445000
35900741,appartement,48.88499035,2.148728129,chatou,78400,7048,,,387,F,90,G,,3,2,1,1,0,3,0,1,1,0,0,0,0,448000
35900749,appartement,48.83392406,2.248563637,boulogne-billancourt,92100,68,2,,145,C,5,A,,3,2,1,0,0,7,1,0,1,0,0,0,0,715000
35900759,maison,43.19603428,2.763711967,lezignan-corbieres,11200,105,,,14,A,3,A,Sud,5,3,1,1,1,7,0,0,0,0,0,0,0,164500
35900783,appartement,48.83619799,2.363452134,paris-13eme,75013,31,4,,106,C,24,D,,2,1,1,0,0,5,0,0,1,0,0,0,0,320000
35900833,maison,44.84126745,0.480373094,bergerac,24100,338,,,,,,,,2,1,,0,0,1,0,0,0,0,0,0,0,50058
35900835,appartement,45.41534723,1.218766831,payzac,24270,184,1,,,,,,,1,,,0,0,1,0,0,0,0,0,0,0,177252
35900837,appartement,47.65375597,7.459412234,sierentz,68510,8164,1,,,,,,Est-Ouest,4,3,1,1,1,2,1,0,0,0,0,0,0,301040
35900839,appartement,47.65552313,7.454486218,sierentz,68510,6736,1,,,,,,Sud-Ouest,3,2,1,0,1,3,1,0,0,0,0,0,0,240190
35900845,appartement,43.65369817,3.961136363,vendargues,34740,319,2,,,,,,Sud-Est,1,,1,1,0,4,1,0,0,0,0,0,0,159000
35900849,appartement,43.64934455,3.971585445,vendargues,34740,504,1,,,,,,Sud,2,1,1,1,0,4,1,0,0,0,0,0,0,192000
35900851,appartement,43.65463867,3.967800013,vendargues,34740,674,1,,,,,,Ouest,3,2,1,1,0,5,1,0,0,0,0,0,0,259000
35900855,appartement,48.72094706,-3.977580305,roscoff,29680,32,1,,354,F,17,C,,1,,1,1,0,9,0,0,1,0,0,0,0,96774
35900859,divers,45.78858795,3.079756398,clermont-ferrand,63000,325,,766,305,E,72,F,Sud,12,10,1,0,1,8,1,0,0,0,0,0,0,577500
35900865,maison,44.83690874,-0.579211001,bordeaux,33200,90,,150,82,B,19,C,,6,4,1,1,0,8,0,0,0,0,0,0,0,616550
35900869,propriété,46.61332139,3.780016236,bourbon-lancy,71140,630,,42400,,,,,Sud-Nord,16,12,1,1,1,10,0,1,1,0,1,0,0,840000
35900875,terrain,43.21109462,2.362114921,carcassonne,11000,600,,600,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,50000
35900877,terrain,43.21406651,2.349988021,carcassonne,11000,578,,578,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,50000
35900883,appartement,48.84612426,2.48245685,fontenay-sous-bois,94120,,2,,291,E,51,E,Sud,2,1,1,0,0,10,0,0,0,0,0,0,0,348000
35900885,maison,50.39568781,3.670128689,quievrechain,59920,80,,,215,D,29,D,,5,2,1,0,0,4,0,0,1,0,0,0,0,60000
35900897,chalet,45.92559338,6.860116863,les-bossons,74400,170,,,,,,,,7,6,1,0,0,23,0,0,0,0,0,0,0,1285000
35901115,appartement,43.55272446,7.012607644,cannes,6400,60,3,,,,,,Sud-Est,3,2,1,0,0,6,1,0,0,0,0,0,0,630000
35901117,appartement,44.40104113,-1.16057536,biscarrosse,40600,5972,1,,,,,,,3,2,,0,0,6,0,0,0,0,0,0,0,318200
35901121,divers,49.38409036,2.401650968,clermont,60600,70,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,340000
35901123,maison,45.52525361,4.069535198,margerie-chantagret,42560,180,,1800,188,D,35,D,Sud-Nord,8,4,,0,0,9,0,0,0,0,0,0,0,315000
35901125,divers,48.74378448,7.373180608,saverne,67700,1000,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,481900
35901133,divers,43.949676,4.811539293,avignon,84000,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,490000
35901135,villa,43.72132406,1.599218015,montastruc-la-conseillere,31380,231,,741,149,C,7,B,,8,7,,0,0,9,0,0,0,0,0,0,0,380000
35901137,appartement,43.54936343,7.020772582,cannes,6400,423,1,,263,E,14,C,,2,1,1,0,0,5,0,0,0,0,0,0,0,239400
35901143,terrain,44.84800815,0.02557747,lamothe-montravel,24230,4843,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,53990
35901145,appartement,43.54794239,7.022738906,cannes,6400,61,1,,,,,,Est,2,1,1,0,0,6,0,0,0,0,0,0,0,630000
35901147,maison,43.92365086,7.238442651,utelle,6450,85,,,,,,,,5,2,1,0,0,12,0,0,1,0,0,0,0,99500
35901151,appartement,43.55367229,7.019141266,cannes,6400,33,1,,,,,,,2,1,1,0,0,4,0,0,0,0,0,0,0,220000
35901155,maison,43.91264136,7.252073286,utelle,6450,55,,,,,,,,3,2,1,0,0,5,0,1,1,0,0,0,0,158000
35901159,appartement,43.55427573,7.021323793,cannes,6400,55,1,,,,,,,3,2,1,0,0,3,0,0,0,0,0,0,0,330000
35901161,maison,44.83234178,-0.566053995,bordeaux,33800,115,,,236,E,55,E,,4,3,1,0,0,10,0,0,0,0,0,0,0,567500
35901165,appartement,43.55135842,7.020259829,cannes,6400,396,1,,164,D,5,A,,2,1,1,0,0,7,0,0,0,0,0,0,0,245000
35901175,appartement,43.55301862,7.019521586,cannes,6400,23,5,,,,,,Ouest,1,,1,0,0,3,1,0,0,0,0,0,0,140000
35901183,maison,44.84935716,0.921853637,le-buisson-de-cadouin,24480,145,,7916,,,,,Est-Ouest,5,2,1,0,0,17,0,1,1,0,0,0,0,296520
35901187,appartement,43.54272293,7.022641935,cannes,6400,52,2,,,,,,,3,2,1,0,0,2,1,0,0,0,0,0,0,415000
35901193,appartement,43.55732483,7.02387479,cannes,6400,64,3,,,,,,,3,2,1,0,0,4,0,0,0,0,0,0,0,365000
35901197,divers,43.60883005,2.252986657,castres,81100,390,,,,,,,,15,14,,0,0,18,0,0,0,0,0,0,0,250300
35901205,appartement,43.55512998,7.01699635,cannes,6400,54,2,,,,,,,3,2,1,0,0,5,0,0,0,0,0,0,0,270000
35901211,divers,48.55862021,-1.517960266,pontorson,50170,61,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,125000
35901217,maison,43.17084396,6.536475387,cavalaire-sur-mer,83240,66,,,,,,,,3,2,,0,0,9,0,0,0,0,0,0,0,355000
35901221,divers,49.12336424,-1.077433451,saint-lo,50000,52,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,36000
35901225,maison,48.76668204,1.350308393,muzy,27650,510,,5500,233,E,37,E,,12,10,1,0,0,16,0,1,0,0,0,0,0,597940
35901227,appartement,43.54699372,7.021090522,cannes,6400,78,4,,,,,,Ouest,3,2,1,0,1,4,1,0,0,0,0,0,0,450000
35901231,divers,48.5494788,-1.53207984,pontorson,50170,220,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,107200
35901235,divers,48.82654706,-1.596370411,granville,50400,57,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,31000
35901239,maison,47.33146414,-2.432341692,guerande,44350,127,,100,508,G,17,C,,6,4,1,0,0,15,0,0,0,0,0,0,0,467955
35901243,appartement,43.55084905,7.011707409,cannes,6400,37,,,,,,,,2,1,1,0,0,5,0,0,0,0,0,0,0,220000
35901247,maison,46.80825898,1.034726589,martizay,36220,90,,4000,,,,,Est-Ouest,5,3,1,0,0,13,0,0,0,0,0,0,0,125990
35901249,maison,48.52185927,3.715810445,romilly-sur-seine,10100,145,,620,,,,,,7,5,1,0,0,18,0,0,0,0,0,0,0,179000
35901253,appartement,47.32970227,-2.440628435,guerande,44350,127,,,508,G,17,C,,6,4,1,0,0,15,0,0,0,0,0,0,0,467955
35901257,appartement,43.54810234,7.01580173,cannes,6400,38,2,,,,,,,2,1,1,0,0,4,0,0,0,0,0,0,0,265000
35901259,maison,48.59111069,3.820158496,anglure,51260,178,,3626,,,,,,6,4,,0,0,18,0,0,0,0,0,0,0,312500
35901265,maison,43.55206752,7.014285963,cannes,6400,111,,300,,,,,Sud-Ouest,4,3,1,1,1,7,0,0,0,0,0,0,0,1277000
35901267,maison,47.93408936,1.7980206,ormes,45140,100,,199,228,D,11,C,,4,3,1,0,0,7,0,0,0,0,0,0,0,239558
35901269,propriété,43.64971665,6.809472977,saint-cezaire-sur-siagne,6530,240,,3965,,,,,,6,4,,0,0,14,0,0,0,0,0,0,0,780000
35901275,appartement,43.55300793,7.002840059,cannes,6400,30,1,,392,F,13,C,Sud,2,1,1,0,0,8,0,0,0,0,0,0,0,210000
35901281,appartement,48.63509905,-2.067358234,dinard,35800,74,1,,242,E,12,C,,3,2,1,1,0,4,0,0,0,0,0,0,0,429940
35901285,divers,48.85501436,2.332839594,paris-1er,75001,35,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,198000
35901289,villa,43.6525588,6.801957005,saint-cezaire-sur-siagne,6530,200,,3430,94,C,25,D,,5,4,,0,0,12,0,0,0,0,0,0,0,759000
35901301,maison,48.57112283,-3.155709617,guingamp,22200,100,,297,169,D,40,E,Sud,6,3,1,0,0,15,0,0,0,0,0,0,0,176000
35901303,maison,46.96776588,-0.997579842,la-verrie,85130,103,,749,77,B,21,D,,5,3,1,0,0,2,0,0,0,0,0,0,0,260000
35901313,appartement,43.54186609,7.01198756,cannes,6400,236,1,,,,,,Sud-Ouest,1,,1,1,0,5,0,0,1,0,0,0,0,218000
35901319,villa,47.11249258,-2.097968541,pornic,44210,148,,6500,119,C,25,D,,6,4,1,0,0,18,0,0,0,0,0,0,0,795600
35901329,divers,48.86081952,2.346404681,paris-3eme,75003,148,,,,,,,,,,,0,0,5,0,0,0,0,0,0,0,132000
35901333,terrain,43.70170175,6.850134028,saint-vallier-de-thiey,6460,12830,,,,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,36000
35901339,maison,43.95969964,4.94359121,saint-saturnin-les-avignon,84450,90,,280,149,C,4,A,Sud,5,3,1,1,1,18,0,1,0,0,0,0,0,345000
35901341,maison,44.16953155,1.529912671,caussade,82300,480,,17000,99,C,29,D,,14,10,1,0,0,18,0,1,0,0,0,0,0,727000
35901349,divers,48.8548713,2.36381187,paris-3eme,75003,30,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,297000
35901359,divers,48.86412762,2.355120865,paris-3eme,75003,24,,,,,,,,,,,0,0,6,0,0,0,0,0,0,0,330000
35901367,maison,48.47518269,-3.177802531,bourbriac,22390,1128,,2240,157,D,40,E,Sud,6,4,1,0,0,14,0,0,0,0,0,0,0,248000
35901369,divers,48.86255995,2.3499272,paris-4eme,75004,200,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,750000
35901377,appartement,46.81181144,1.698761937,chateauroux,36000,62,4,,,,,,Sud-Ouest,2,1,,0,0,7,0,0,0,0,0,0,0,80990
35901383,appartement,46.81537309,1.694883676,chateauroux,36000,62,3,,,,,,Sud-Ouest,2,1,,0,0,6,0,0,0,0,0,0,0,80990
35901385,divers,45.78223374,3.077417656,clermont-ferrand,63000,80,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,34000
35901387,divers,48.83692141,2.383056101,paris-12eme,75012,55,,,,,,,,,,,0,0,6,0,0,0,0,0,0,0,143000
35901389,maison,48.79247326,3.266340129,jouy-sur-morin,77320,150,,844,,,,,,6,4,1,0,0,15,0,0,0,0,0,0,0,257500
35901391,divers,48.84354409,2.28960654,paris-15eme,75015,40,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,319500
35901393,maison,49.145202,0.217288635,lisieux,14100,23376,,,,,,,,7,6,1,0,0,13,0,0,0,0,0,0,0,467955
35901397,divers,49.92000989,1.086820778,dieppe,76200,110,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,87000
35901403,divers,49.92349574,1.071310832,dieppe,76200,110,,,144,C,19,C,,,,,0,0,1,0,1,1,0,0,0,0,187000
35901405,maison,49.11889857,-0.302716241,bourguebus,14540,147,,421,37,A,1,A,Sud,6,4,1,0,0,9,0,0,0,0,0,0,0,364000
35901409,divers,49.9277169,1.068257999,dieppe,76200,40,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,35000
35901415,divers,48.86340567,2.343345506,paris-1er,75001,80,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,1257456
35901421,appartement,49.180203,-0.380288463,caen,14000,66,2,,,,,,Sud-Est,3,2,1,0,0,8,0,0,0,0,0,0,0,210000
35901423,maison,47.41460494,-1.966703005,campbon,44750,1262,,,448,F,27,D,,3,2,,0,0,8,0,0,0,0,0,0,0,176783
35901427,divers,48.84149224,2.351031658,paris-5eme,75005,70,,,,,,,,,,,0,0,6,0,0,0,0,0,0,0,308000
35901429,maison,49.41249056,2.825188387,compiegne,60200,150,,2163,213,D,44,E,,4,3,1,0,0,5,0,0,0,0,0,0,0,299000
35901431,appartement,48.85330917,2.30212778,paris-15eme,75015,43,,,,,,,,2,1,,0,0,4,0,0,0,0,0,0,0,319500
35901433,maison,48.92021751,2.448079937,drancy,93700,109,,206,159,D,37,E,,6,5,1,0,0,11,0,0,1,0,0,0,0,333300
35901437,maison,48.51170786,-2.784640899,saint-brieuc,22000,79,,564,260,E,13,C,,5,3,1,0,0,15,0,0,0,0,0,0,0,176783
35901439,divers,43.68170904,4.620176381,arles,13200,120,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,130000
35901441,divers,48.86445038,2.35963686,paris-4eme,75004,48,,,,,,,,,,,0,0,6,0,0,0,0,0,0,0,745000
35901447,divers,43.68010174,4.633536254,arles,13200,120,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,233850
35901449,appartement,48.9261983,2.395194589,la-courneuve,93120,76,15,,224,D,52,E,,3,2,1,0,1,10,0,0,0,0,0,0,0,179200
35901451,divers,48.85842906,2.431564207,montreuil,93100,673,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,1467032
35901455,divers,43.83239339,4.348744765,nimes,30000,80,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,167000
35901461,maison,43.17835424,3.011134193,narbonne,11100,160,,204,,,,,Sud,3,2,1,0,0,8,0,0,0,0,0,0,0,168000
35901463,divers,43.44236192,4.43108988,saintes-maries-de-la-mer,13460,60,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,68000
35901465,appartement,44.83222714,-0.559175145,bordeaux,33000,67,1,,,,,,Sud,3,2,,0,0,5,0,0,0,0,0,0,0,311900
35901467,divers,48.8621508,2.360619484,paris-10eme,75010,65,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,1207500
35901469,divers,48.83446027,-1.597135111,granville,50400,42,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,36000
35901471,divers,43.79091409,4.82512835,saint-remy-de-provence,13210,120,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,130000
35901473,maison,47.76504591,5.30879125,longeau,52250,88,,750,249,E,5,A,,4,3,1,0,0,10,0,0,0,0,0,0,0,133000
35901475,divers,43.38811462,4.797071114,port-saint-louis-du-rhone,13230,148,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,325000
35901479,maison,49.0722082,2.067458412,osny,95520,116,,320,231,E,12,C,,5,3,1,0,0,16,0,1,1,0,0,0,0,311970
35901481,maison,44.83319227,-0.530872648,floirac,33270,100,,590,,,,,,5,3,,0,0,12,0,0,0,0,0,0,0,399000
35901489,terrain,45.60184276,-0.360763047,celles,17520,3564,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,80000
35901493,divers,48.83701036,-1.60080092,granville,50400,254,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1540000
35901495,divers,48.82998788,2.349115051,paris-13eme,75013,200,,,,,,,,,,,0,0,4,0,0,0,0,0,0,0,1272000
35901497,maison,44.82756484,-0.561341879,bordeaux,33100,116,,190,,,,,Sud-Nord,4,3,1,0,0,11,0,0,0,0,0,0,0,430000
35901503,maison,48.03925919,0.245695728,sarge-les-le-mans,72190,168,,2200,134,C,4,A,,8,5,1,0,0,13,0,0,0,0,0,0,0,332800
35901505,maison,43.497249,6.367710675,lorgues,83510,120,,,277,E,16,C,,5,3,,0,0,9,0,0,0,0,0,0,0,230000
35901507,divers,43.66890004,4.623821906,arles,13200,650,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,699990
35901509,divers,48.85287447,2.324257439,paris-7eme,75007,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,995000
35901517,divers,48.54983323,-1.518948943,pontorson,50170,240,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,107188
35901519,divers,43.57937024,5.004168482,miramas,13140,75,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,132000
35901523,maison,47.63653828,-3.462146027,groix,56590,60,,845,356,F,21,D,,4,3,1,0,0,10,0,0,0,0,0,0,0,311970
35901527,divers,48.82990108,-1.217693733,villedieu-les-poeles,50800,100,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,66000
35901537,divers,48.54881701,-1.519517537,pontorson,50170,120,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,96462
35901545,divers,48.86313679,2.374807568,paris-3eme,75003,200,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,525000
35901559,divers,48.84292135,-1.590197295,granville,50400,235,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,267950
35901561,divers,48.85859556,2.36335655,paris-3eme,75003,70,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,132000
35901565,divers,48.83706339,-1.598667816,granville,50400,235,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,117220
35901571,appartement,44.4100425,-1.164714825,biscarrosse,40600,4352,1,,,,,,,2,1,,0,0,5,0,0,0,0,0,0,0,235000
35901573,divers,48.83810972,-1.603155536,granville,50400,120,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,696800
35901579,divers,49.12068154,-1.080399609,saint-lo,50000,35,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,230480
35901585,divers,48.87596073,2.320921019,paris-8eme,75008,70,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,330000
35901593,divers,48.86346264,2.33723571,paris-1er,75001,70,,,,,,,,,,,0,0,7,0,0,0,0,0,0,0,215000
35901603,divers,48.8432952,2.318788865,paris-6eme,75006,20,,,,,,,,,,,0,0,4,0,0,0,0,0,0,0,99000
35901613,maison,49.28104516,1.786380433,gisors,27140,96,,154,,,,,Sud,3,1,1,0,0,8,0,0,0,0,0,0,0,136000
35901625,appartement,43.55466536,7.020383115,cannes,6400,34,2,,,,,,Sud,1,,1,0,0,5,0,1,1,0,0,0,0,282000
35901627,divers,48.86925476,2.350220176,paris-10eme,75010,34,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,77000
35901639,divers,48.85822035,2.203733545,saint-cloud,92210,100,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,325000
35901643,maison,43.18984485,2.639765753,moux,11700,360,,353,171,D,4,A,,6,3,1,1,0,18,0,1,0,0,0,0,0,203000
35901645,appartement,43.91245404,1.963988808,rivieres,81600,32,,,402,F,21,D,,1,,1,0,0,3,0,0,0,0,0,0,0,69990
35901649,divers,48.85981795,2.317877831,paris-7eme,75007,80,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,557000
35901653,appartement,43.57995852,7.120678593,antibes,6600,6271,,,168,D,50,E,Est-Ouest,3,2,1,0,0,6,0,1,0,0,0,0,0,355000
35901655,divers,49.05068271,2.101323127,pontoise,95000,1600,,,,,,,,10,9,,0,0,3,0,0,0,0,0,0,0,1608000
